2022-06-17 16:03:57 | INFO | web_testcase.api.test_login | test_login.py | [line:26] : 测试接口：乐迪长租登录
2022-06-17 16:37:24 | INFO | web_testcase.api.test_all_api | test_all_api.py | [line:99] : 响应结果：{'code': '00000', 'message': '成功'}
2022-06-17 16:37:24 | INFO | web_testcase.api.test_all_api | test_all_api.py | [line:36] : 测试接口：1-2商户列表获取数据
2022-06-17 16:37:24 | INFO | web_testcase.api.test_all_api | test_all_api.py | [line:92] : 请求头：{'User-Agent': 'python-requests/2.27.1', 'Accept-Encoding': 'gzip, deflate', 'Accept': '*/*', 'Connection': 'keep-alive', 'content-type': 'application/json', 'source_type': '3', 'token': 'eyJ0eXAiOiJKV1QiLCJhbGciOiJIUzI1NiJ9.eyJzb3VyY2VfdHlwZSI6Mywic291cmNlX2lkIjoxOX0.F-_GpuoEUFRjfmgys1eg43C01tSpMXqRJYNr6G-GORg'}
2022-06-17 16:37:24 | INFO | web_testcase.api.test_all_api | test_all_api.py | [line:93] : 请求路径：https://test.rent.ledear.cn/rent-api/merchant/platform/merchant/list?page=1&pageSize=10
2022-06-17 16:37:24 | INFO | web_testcase.api.test_all_api | test_all_api.py | [line:98] : 请求参数：None
2022-06-17 16:37:24 | INFO | web_testcase.api.test_all_api | test_all_api.py | [line:99] : 响应结果：{'code': '00000', 'message': '成功', 'data': {'total': 102, 'list': [{'id': 216, 'merchantNo': '10000204', 'name': 'API-test', 'linkPhone': '19180939001', 'bikeNum': 0, 'state': 1}, {'id': 156, 'merchantNo': '10000144', 'name': 'xzh测试商户C', 'linkPhone': '19180930098', 'bikeNum': 0, 'state': 1}, {'id': 157, 'merchantNo': '10000145', 'name': 'xzh测试商户C', 'linkPhone': '19180930099', 'bikeNum': 0, 'state': 1}, {'id': 154, 'merchantNo': '10000142', 'name': 'xzh测试商户C', 'linkPhone': '19180930096', 'bikeNum': 0, 'state': 1}, {'id': 153, 'merchantNo': '10000141', 'name': 'xzh测试商户C', 'linkPhone': '19180930095', 'bikeNum': 0, 'state': 1}, {'id': 155, 'merchantNo': '10000143', 'name': 'xzh测试商户C', 'linkPhone': '19180930097', 'bikeNum': 0, 'state': 1}, {'id': 152, 'merchantNo': '10000140', 'name': 'xzh测试商户C', 'linkPhone': '19180930094', 'bikeNum': 0, 'state': 1}, {'id': 150, 'merchantNo': '10000138', 'name': 'xzh测试商户C', 'linkPhone': '19180930092', 'bikeNum': 0, 'state': 1}, {'id': 151, 'merchantNo': '10000139', 'name': 'xzh测试商户C', 'linkPhone': '19180930093', 'bikeNum': 0, 'state': 1}, {'id': 149, 'merchantNo': '10000137', 'name': 'xzh测试商户C', 'linkPhone': '19180930091', 'bikeNum': 0, 'state': 1}]}}
2022-06-17 16:37:24 | INFO | web_testcase.api.test_all_api | test_all_api.py | [line:36] : 测试接口：1-3商户列表查询
2022-06-17 16:37:24 | INFO | web_testcase.api.test_all_api | test_all_api.py | [line:74] : 我是depends_data：{'merchantNo': '10000204', 'name': 'API-test', 'phone': '19180939001', 'state': 1}
2022-06-17 16:37:24 | INFO | web_testcase.api.test_all_api | test_all_api.py | [line:75] : 我是depends_data类型：<class 'dict'>
2022-06-17 16:37:24 | INFO | web_testcase.api.test_all_api | test_all_api.py | [line:92] : 请求头：{'User-Agent': 'python-requests/2.27.1', 'Accept-Encoding': 'gzip, deflate', 'Accept': '*/*', 'Connection': 'keep-alive', 'content-type': 'application/json', 'source_type': '3', 'token': 'eyJ0eXAiOiJKV1QiLCJhbGciOiJIUzI1NiJ9.eyJzb3VyY2VfdHlwZSI6Mywic291cmNlX2lkIjoxOX0.F-_GpuoEUFRjfmgys1eg43C01tSpMXqRJYNr6G-GORg'}
2022-06-17 16:37:24 | INFO | web_testcase.api.test_all_api | test_all_api.py | [line:93] : 请求路径：https://test.rent.ledear.cn/rent-api/merchant/platform/merchant/list?page=1&pageSize=10&merchantNo=10000204&name=API-test&phone=19180939001&state=1
2022-06-17 16:37:24 | INFO | web_testcase.api.test_all_api | test_all_api.py | [line:98] : 请求参数：None
2022-06-17 16:37:24 | INFO | web_testcase.api.test_all_api | test_all_api.py | [line:99] : 响应结果：{'code': '00000', 'message': '成功', 'data': {'total': 1, 'list': [{'id': 216, 'merchantNo': '10000204', 'name': 'API-test', 'linkPhone': '19180939001', 'bikeNum': 0, 'state': 1}]}}
2022-06-17 16:37:24 | INFO | web_testcase.api.test_all_api | test_all_api.py | [line:36] : 测试接口：1-4查看商户详情
2022-06-17 16:37:24 | INFO | web_testcase.api.test_all_api | test_all_api.py | [line:74] : 我是depends_data：{'id': 216}
2022-06-17 16:37:24 | INFO | web_testcase.api.test_all_api | test_all_api.py | [line:75] : 我是depends_data类型：<class 'dict'>
2022-06-17 16:37:25 | INFO | web_testcase.api.test_all_api | test_all_api.py | [line:92] : 请求头：{'User-Agent': 'python-requests/2.27.1', 'Accept-Encoding': 'gzip, deflate', 'Accept': '*/*', 'Connection': 'keep-alive', 'content-type': 'application/json', 'source_type': '3', 'token': 'eyJ0eXAiOiJKV1QiLCJhbGciOiJIUzI1NiJ9.eyJzb3VyY2VfdHlwZSI6Mywic291cmNlX2lkIjoxOX0.F-_GpuoEUFRjfmgys1eg43C01tSpMXqRJYNr6G-GORg'}
2022-06-17 16:37:25 | INFO | web_testcase.api.test_all_api | test_all_api.py | [line:93] : 请求路径：https://test.rent.ledear.cn/rent-api/merchant/platform/merchant/merchant-detail?id=216
2022-06-17 16:37:25 | INFO | web_testcase.api.test_all_api | test_all_api.py | [line:98] : 请求参数：None
2022-06-17 16:37:25 | INFO | web_testcase.api.test_all_api | test_all_api.py | [line:99] : 响应结果：{'code': '00000', 'message': '成功', 'data': {'id': 216, 'merchantNo': '10000204', 'name': 'API-test', 'linkPhone': '19180939001', 'linkMan': 'API', 'bikeNum': 0, 'state': 1, 'operateCycle': 2, 'operateStartTime': '09:00', 'operateEndTime': '22:00', 'imgUrl': 'merchant/merchant/img/9ebbd463-a64a-4437-9246-f6ed732baf7f.jpg', 'deposit': 999999, 'percentage': 99.99, 'bizUserId': 9001, 'position': {'lon': 104.04446, 'lat': 30.557735}, 'createTime': '2022-06-17 16:37:23', 'province': '四川省', 'city': '成都市', 'area': '武侯区', 'address': '四川省成都市武侯区石羊街道因材施教教育(高新大源校区)清凤时代城', 'bizChanged': False, 'imgOssUrl': 'https://test.static.ledear.cn/merchant/merchant/img/9ebbd463-a64a-4437-9246-f6ed732baf7f.jpg?Expires=1655458643&OSSAccessKeyId=LTAI5tCxZcKRGLu989twGnHz&Signature=bGtbvHstkLklvo%2BdBeorwM5BNFA%3D', 'bikeModelInfoVoList': []}}
2022-06-17 16:37:25 | INFO | web_testcase.api.test_all_api | test_all_api.py | [line:36] : 测试接口：1-5商户详情停运商户
2022-06-17 16:37:25 | INFO | web_testcase.api.test_all_api | test_all_api.py | [line:74] : 我是depends_data：{'id': 216}
2022-06-17 16:37:25 | INFO | web_testcase.api.test_all_api | test_all_api.py | [line:75] : 我是depends_data类型：<class 'dict'>
2022-06-17 16:37:25 | INFO | web_testcase.api.test_all_api | test_all_api.py | [line:92] : 请求头：{'User-Agent': 'python-requests/2.27.1', 'Accept-Encoding': 'gzip, deflate', 'Accept': '*/*', 'Connection': 'keep-alive', 'content-type': 'application/json', 'source_type': '3', 'token': 'eyJ0eXAiOiJKV1QiLCJhbGciOiJIUzI1NiJ9.eyJzb3VyY2VfdHlwZSI6Mywic291cmNlX2lkIjoxOX0.F-_GpuoEUFRjfmgys1eg43C01tSpMXqRJYNr6G-GORg', 'Content-Length': '13'}
2022-06-17 16:37:25 | INFO | web_testcase.api.test_all_api | test_all_api.py | [line:93] : 请求路径：https://test.rent.ledear.cn/rent-api/merchant/platform/merchant/update-status?id=216
2022-06-17 16:37:25 | INFO | web_testcase.api.test_all_api | test_all_api.py | [line:96] : 请求参数：{"status": 0}
2022-06-17 16:37:25 | INFO | web_testcase.api.test_all_api | test_all_api.py | [line:99] : 响应结果：{'code': '00000', 'message': '成功'}
2022-06-17 16:37:25 | INFO | web_testcase.api.test_all_api | test_all_api.py | [line:36] : 测试接口：1-6商户详情开启商户
2022-06-17 16:37:25 | INFO | web_testcase.api.test_all_api | test_all_api.py | [line:74] : 我是depends_data：{'id': 216}
2022-06-17 16:37:25 | INFO | web_testcase.api.test_all_api | test_all_api.py | [line:75] : 我是depends_data类型：<class 'dict'>
2022-06-17 16:37:25 | INFO | web_testcase.api.test_all_api | test_all_api.py | [line:92] : 请求头：{'User-Agent': 'python-requests/2.27.1', 'Accept-Encoding': 'gzip, deflate', 'Accept': '*/*', 'Connection': 'keep-alive', 'content-type': 'application/json', 'source_type': '3', 'token': 'eyJ0eXAiOiJKV1QiLCJhbGciOiJIUzI1NiJ9.eyJzb3VyY2VfdHlwZSI6Mywic291cmNlX2lkIjoxOX0.F-_GpuoEUFRjfmgys1eg43C01tSpMXqRJYNr6G-GORg', 'Content-Length': '13'}
2022-06-17 16:37:25 | INFO | web_testcase.api.test_all_api | test_all_api.py | [line:93] : 请求路径：https://test.rent.ledear.cn/rent-api/merchant/platform/merchant/update-status?id=216
2022-06-17 16:37:25 | INFO | web_testcase.api.test_all_api | test_all_api.py | [line:96] : 请求参数：{"status": 1}
2022-06-17 16:37:25 | INFO | web_testcase.api.test_all_api | test_all_api.py | [line:99] : 响应结果：{'code': '00000', 'message': '成功'}
2022-06-17 16:37:25 | INFO | web_testcase.api.test_all_api | test_all_api.py | [line:36] : 测试接口：1-7商户详情修改经营信息
2022-06-17 16:37:25 | INFO | web_testcase.api.test_all_api | test_all_api.py | [line:74] : 我是depends_data：{'id': 216}
2022-06-17 16:37:25 | INFO | web_testcase.api.test_all_api | test_all_api.py | [line:75] : 我是depends_data类型：<class 'dict'>
2022-06-17 16:37:25 | INFO | web_testcase.api.test_all_api | test_all_api.py | [line:92] : 请求头：{'User-Agent': 'python-requests/2.27.1', 'Accept-Encoding': 'gzip, deflate', 'Accept': '*/*', 'Connection': 'keep-alive', 'content-type': 'application/json', 'source_type': '3', 'token': 'eyJ0eXAiOiJKV1QiLCJhbGciOiJIUzI1NiJ9.eyJzb3VyY2VfdHlwZSI6Mywic291cmNlX2lkIjoxOX0.F-_GpuoEUFRjfmgys1eg43C01tSpMXqRJYNr6G-GORg', 'Content-Length': '237'}
2022-06-17 16:37:25 | INFO | web_testcase.api.test_all_api | test_all_api.py | [line:93] : 请求路径：https://test.rent.ledear.cn/rent-api/merchant/platform/merchant/base-info?id=216
2022-06-17 16:37:25 | INFO | web_testcase.api.test_all_api | test_all_api.py | [line:96] : 请求参数：{"name": "API-test1", "linkMan": "API1", "linkPhone": 19180939002, "operateCycle": 1, "deposit": 1000001, "imgUrl": "merchant/merchant/img/1b455211-c5e5-4ba0-b3c4-8336bd754ee8.jpg", "operateStartTime": "09:30", "operateEndTime": "22:30"}
2022-06-17 16:37:25 | INFO | web_testcase.api.test_all_api | test_all_api.py | [line:99] : 响应结果：{'code': '00000', 'message': '成功'}
2022-06-17 16:37:25 | INFO | web_testcase.api.test_all_api | test_all_api.py | [line:36] : 测试接口：1-8商户详情修改分账信息
2022-06-17 16:37:25 | INFO | web_testcase.api.test_all_api | test_all_api.py | [line:74] : 我是depends_data：{'id': 216}
2022-06-17 16:37:25 | INFO | web_testcase.api.test_all_api | test_all_api.py | [line:75] : 我是depends_data类型：<class 'dict'>
2022-06-17 16:37:25 | INFO | web_testcase.api.test_all_api | test_all_api.py | [line:92] : 请求头：{'User-Agent': 'python-requests/2.27.1', 'Accept-Encoding': 'gzip, deflate', 'Accept': '*/*', 'Connection': 'keep-alive', 'content-type': 'application/json', 'source_type': '3', 'token': 'eyJ0eXAiOiJKV1QiLCJhbGciOiJIUzI1NiJ9.eyJzb3VyY2VfdHlwZSI6Mywic291cmNlX2lkIjoxOX0.F-_GpuoEUFRjfmgys1eg43C01tSpMXqRJYNr6G-GORg', 'Content-Length': '80'}
2022-06-17 16:37:25 | INFO | web_testcase.api.test_all_api | test_all_api.py | [line:93] : 请求路径：https://test.rent.ledear.cn/rent-api/merchant/platform/merchant/bill-info?id=216
2022-06-17 16:37:25 | INFO | web_testcase.api.test_all_api | test_all_api.py | [line:96] : 请求参数：{"bizUserId": "9002", "bizUserName": "API-通联", "percentage": "100.00"}
2022-06-17 16:37:25 | INFO | web_testcase.api.test_all_api | test_all_api.py | [line:99] : 响应结果：{'code': '00000', 'message': '成功'}
2022-06-17 16:37:25 | INFO | web_testcase.api.test_all_api | test_all_api.py | [line:36] : 测试接口：1-9商户详情修改营业位置
2022-06-17 16:37:25 | INFO | web_testcase.api.test_all_api | test_all_api.py | [line:74] : 我是depends_data：{'id': 216}
2022-06-17 16:37:25 | INFO | web_testcase.api.test_all_api | test_all_api.py | [line:75] : 我是depends_data类型：<class 'dict'>
2022-06-17 16:37:25 | INFO | web_testcase.api.test_all_api | test_all_api.py | [line:92] : 请求头：{'User-Agent': 'python-requests/2.27.1', 'Accept-Encoding': 'gzip, deflate', 'Accept': '*/*', 'Connection': 'keep-alive', 'content-type': 'application/json', 'source_type': '3', 'token': 'eyJ0eXAiOiJKV1QiLCJhbGciOiJIUzI1NiJ9.eyJzb3VyY2VfdHlwZSI6Mywic291cmNlX2lkIjoxOX0.F-_GpuoEUFRjfmgys1eg43C01tSpMXqRJYNr6G-GORg', 'Content-Length': '358'}
2022-06-17 16:37:25 | INFO | web_testcase.api.test_all_api | test_all_api.py | [line:93] : 请求路径：https://test.rent.ledear.cn/rent-api/merchant/platform/merchant/region-info?id=216
2022-06-17 16:37:25 | INFO | web_testcase.api.test_all_api | test_all_api.py | [line:96] : 请求参数：{"address": "四川省成都市武侯区石羊街道剑南大道中段成都高新技术产业开发区(南区)", "area": "武侯区", "city": "成都市", "position": {"lon": "104.046356", "lat": "30.549605"}, "province": "四川省"}
2022-06-17 16:37:25 | INFO | web_testcase.api.test_all_api | test_all_api.py | [line:99] : 响应结果：{'code': '00000', 'message': '成功'}
2022-06-17 16:37:25 | INFO | web_testcase.api.test_all_api | test_all_api.py | [line:36] : 测试接口：1-10商户列表再次获取数据
2022-06-17 16:37:25 | INFO | web_testcase.api.test_all_api | test_all_api.py | [line:92] : 请求头：{'User-Agent': 'python-requests/2.27.1', 'Accept-Encoding': 'gzip, deflate', 'Accept': '*/*', 'Connection': 'keep-alive', 'content-type': 'application/json', 'source_type': '3', 'token': 'eyJ0eXAiOiJKV1QiLCJhbGciOiJIUzI1NiJ9.eyJzb3VyY2VfdHlwZSI6Mywic291cmNlX2lkIjoxOX0.F-_GpuoEUFRjfmgys1eg43C01tSpMXqRJYNr6G-GORg'}
2022-06-17 16:37:25 | INFO | web_testcase.api.test_all_api | test_all_api.py | [line:93] : 请求路径：https://test.rent.ledear.cn/rent-api/merchant/platform/merchant/list?page=1&pageSize=10
2022-06-17 16:37:25 | INFO | web_testcase.api.test_all_api | test_all_api.py | [line:98] : 请求参数：None
2022-06-17 16:37:25 | INFO | web_testcase.api.test_all_api | test_all_api.py | [line:99] : 响应结果：{'code': '00000', 'message': '成功', 'data': {'total': 102, 'list': [{'id': 216, 'merchantNo': '10000204', 'name': 'API-test1', 'linkPhone': '19180939002', 'bikeNum': 0, 'state': 1}, {'id': 156, 'merchantNo': '10000144', 'name': 'xzh测试商户C', 'linkPhone': '19180930098', 'bikeNum': 0, 'state': 1}, {'id': 157, 'merchantNo': '10000145', 'name': 'xzh测试商户C', 'linkPhone': '19180930099', 'bikeNum': 0, 'state': 1}, {'id': 154, 'merchantNo': '10000142', 'name': 'xzh测试商户C', 'linkPhone': '19180930096', 'bikeNum': 0, 'state': 1}, {'id': 153, 'merchantNo': '10000141', 'name': 'xzh测试商户C', 'linkPhone': '19180930095', 'bikeNum': 0, 'state': 1}, {'id': 155, 'merchantNo': '10000143', 'name': 'xzh测试商户C', 'linkPhone': '19180930097', 'bikeNum': 0, 'state': 1}, {'id': 152, 'merchantNo': '10000140', 'name': 'xzh测试商户C', 'linkPhone': '19180930094', 'bikeNum': 0, 'state': 1}, {'id': 150, 'merchantNo': '10000138', 'name': 'xzh测试商户C', 'linkPhone': '19180930092', 'bikeNum': 0, 'state': 1}, {'id': 151, 'merchantNo': '10000139', 'name': 'xzh测试商户C', 'linkPhone': '19180930093', 'bikeNum': 0, 'state': 1}, {'id': 149, 'merchantNo': '10000137', 'name': 'xzh测试商户C', 'linkPhone': '19180930091', 'bikeNum': 0, 'state': 1}]}}
2022-06-17 16:37:25 | INFO | web_testcase.api.test_all_api | test_all_api.py | [line:36] : 测试接口：1-11商户列表再次查询
2022-06-17 16:37:25 | INFO | web_testcase.api.test_all_api | test_all_api.py | [line:74] : 我是depends_data：{'merchantNo': '10000204', 'name': 'API-test1', 'phone': '19180939002', 'state': 1}
2022-06-17 16:37:25 | INFO | web_testcase.api.test_all_api | test_all_api.py | [line:75] : 我是depends_data类型：<class 'dict'>
2022-06-17 16:37:25 | INFO | web_testcase.api.test_all_api | test_all_api.py | [line:92] : 请求头：{'User-Agent': 'python-requests/2.27.1', 'Accept-Encoding': 'gzip, deflate', 'Accept': '*/*', 'Connection': 'keep-alive', 'content-type': 'application/json', 'source_type': '3', 'token': 'eyJ0eXAiOiJKV1QiLCJhbGciOiJIUzI1NiJ9.eyJzb3VyY2VfdHlwZSI6Mywic291cmNlX2lkIjoxOX0.F-_GpuoEUFRjfmgys1eg43C01tSpMXqRJYNr6G-GORg'}
2022-06-17 16:37:25 | INFO | web_testcase.api.test_all_api | test_all_api.py | [line:93] : 请求路径：https://test.rent.ledear.cn/rent-api/merchant/platform/merchant/list?page=1&pageSize=10&merchantNo=10000204&name=API-test1&phone=19180939002&state=1
2022-06-17 16:37:25 | INFO | web_testcase.api.test_all_api | test_all_api.py | [line:98] : 请求参数：None
2022-06-17 16:37:25 | INFO | web_testcase.api.test_all_api | test_all_api.py | [line:99] : 响应结果：{'code': '00000', 'message': '成功', 'data': {'total': 1, 'list': [{'id': 216, 'merchantNo': '10000204', 'name': 'API-test1', 'linkPhone': '19180939002', 'bikeNum': 0, 'state': 1}]}}
2022-06-17 16:37:25 | INFO | web_testcase.api.test_all_api | test_all_api.py | [line:101] : 接口不执行：2-1商户通知全部商户发布文本系统通知
2022-06-17 16:37:25 | INFO | web_testcase.api.test_all_api | test_all_api.py | [line:101] : 接口不执行：2-2商户通知获取列表数据
2022-06-17 16:37:25 | INFO | web_testcase.api.test_all_api | test_all_api.py | [line:101] : 接口不执行：2-3商户通知列表系统通知数据查询
2022-06-17 16:37:25 | INFO | web_testcase.api.test_all_api | test_all_api.py | [line:101] : 接口不执行：2-4商户通知列表系统通知详情
2022-06-17 16:37:25 | INFO | web_testcase.api.test_all_api | test_all_api.py | [line:101] : 接口不执行：2-5商户通知列表系统通知删除
2022-06-17 16:37:25 | INFO | web_testcase.api.test_all_api | test_all_api.py | [line:101] : 接口不执行：2-6商户通知按区域发布图片营销通知
2022-06-17 16:37:25 | INFO | web_testcase.api.test_all_api | test_all_api.py | [line:101] : 接口不执行：2-7商户通知获取列表数据
2022-06-17 16:37:25 | INFO | web_testcase.api.test_all_api | test_all_api.py | [line:101] : 接口不执行：2-8商户通知列表营销通知数据查询
2022-06-17 16:37:25 | INFO | web_testcase.api.test_all_api | test_all_api.py | [line:101] : 接口不执行：2-9商户通知列表营销通知详情
2022-06-17 16:37:25 | INFO | web_testcase.api.test_all_api | test_all_api.py | [line:101] : 接口不执行：2-10商户通知列表营销通知删除
2022-06-17 16:37:25 | INFO | web_testcase.api.test_all_api | test_all_api.py | [line:101] : 接口不执行：2-11商户通知精准发布文本运营规则通知
2022-06-17 16:37:25 | INFO | web_testcase.api.test_all_api | test_all_api.py | [line:101] : 接口不执行：2-12商户通知获取列表数据
2022-06-17 16:37:25 | INFO | web_testcase.api.test_all_api | test_all_api.py | [line:101] : 接口不执行：2-13商户通知列表运营规则通知数据查询
2022-06-17 16:37:25 | INFO | web_testcase.api.test_all_api | test_all_api.py | [line:101] : 接口不执行：2-14商户通知列表运营规则通知详情
2022-06-17 16:37:25 | INFO | web_testcase.api.test_all_api | test_all_api.py | [line:101] : 接口不执行：2-15商户通知列表运营规则通知删除
2022-06-17 16:37:25 | INFO | web_testcase.api.test_all_api | test_all_api.py | [line:101] : 接口不执行：2-16商户通知区域发布图片其他通知
2022-06-17 16:37:25 | INFO | web_testcase.api.test_all_api | test_all_api.py | [line:101] : 接口不执行：2-17商户通知获取列表数据
2022-06-17 16:37:25 | INFO | web_testcase.api.test_all_api | test_all_api.py | [line:101] : 接口不执行：2-18商户通知列表其他通知数据查询
2022-06-17 16:37:25 | INFO | web_testcase.api.test_all_api | test_all_api.py | [line:101] : 接口不执行：2-19商户通知列表其他通知详情
2022-06-17 16:37:25 | INFO | web_testcase.api.test_all_api | test_all_api.py | [line:101] : 接口不执行：2-20商户通知列表其他通知删除
2022-06-17 16:37:25 | INFO | web_testcase.api.test_all_api | test_all_api.py | [line:36] : 测试接口：3-1车型管理新增车型
2022-06-17 16:37:25 | INFO | web_testcase.api.test_all_api | test_all_api.py | [line:92] : 请求头：{'User-Agent': 'python-requests/2.27.1', 'Accept-Encoding': 'gzip, deflate', 'Accept': '*/*', 'Connection': 'keep-alive', 'content-type': 'application/json', 'source_type': '3', 'token': 'eyJ0eXAiOiJKV1QiLCJhbGciOiJIUzI1NiJ9.eyJzb3VyY2VfdHlwZSI6Mywic291cmNlX2lkIjoxOX0.F-_GpuoEUFRjfmgys1eg43C01tSpMXqRJYNr6G-GORg', 'Content-Length': '293'}
2022-06-17 16:37:25 | INFO | web_testcase.api.test_all_api | test_all_api.py | [line:93] : 请求路径：https://test.rent.ledear.cn/rent-api/bike/platform/bike-model
2022-06-17 16:37:25 | INFO | web_testcase.api.test_all_api | test_all_api.py | [line:96] : 请求参数：{"name": "API测试车型", "description": "这是一个API测试车型，接口自动化专用", "deposit": 0, "defaultRent": 999, "depositAmount": 99900, "picturePath": "bike/bikeModel/img/a160dbd6-c8f3-4735-85c7-7b85b1a05d35.png"}
2022-06-17 16:37:25 | INFO | web_testcase.api.test_all_api | test_all_api.py | [line:99] : 响应结果：{'code': '00000', 'message': '成功'}
2022-06-17 16:37:25 | INFO | web_testcase.api.test_all_api | test_all_api.py | [line:36] : 测试接口：3-2车型管理列表
2022-06-17 16:37:25 | INFO | web_testcase.api.test_all_api | test_all_api.py | [line:92] : 请求头：{'User-Agent': 'python-requests/2.27.1', 'Accept-Encoding': 'gzip, deflate', 'Accept': '*/*', 'Connection': 'keep-alive', 'content-type': 'application/json', 'source_type': '3', 'token': 'eyJ0eXAiOiJKV1QiLCJhbGciOiJIUzI1NiJ9.eyJzb3VyY2VfdHlwZSI6Mywic291cmNlX2lkIjoxOX0.F-_GpuoEUFRjfmgys1eg43C01tSpMXqRJYNr6G-GORg'}
2022-06-17 16:37:25 | INFO | web_testcase.api.test_all_api | test_all_api.py | [line:93] : 请求路径：https://test.rent.ledear.cn/rent-api/bike/platform/bike-model/list?page=1&pageSize=10
2022-06-17 16:37:25 | INFO | web_testcase.api.test_all_api | test_all_api.py | [line:98] : 请求参数：None
2022-06-17 16:37:25 | INFO | web_testcase.api.test_all_api | test_all_api.py | [line:99] : 响应结果：{'code': '00000', 'message': '成功', 'data': {'total': 7, 'list': [{'id': 492, 'name': '乐迪G5 MAX', 'description': '3000W高速中置电机，大扭矩，大动力，平顺输出，灵活易控，稳定过弯。\n70码最高时速，给你无法拒绝的速度体验。7寸TFT大视野炫彩仪表，炫酷呈像，车辆信息一目了然。灵敏触摸屏启动键，一键启动更方便。', 'picturePath': 'bike/bikeModel/img/b41f29e6-5a07-44f5-b7c5-cdde83f9398d.jpg', 'total': 8, 'depositAmount': 50000, 'defaultRent': 1000, 'deposit': 1}, {'id': 493, 'name': '乐迪VFLY G', 'description': 'VFLY G就像霓虹都市里的蛰伏猛兽，由高速轮边电机强势驱动，十足的操控、惊艳的智能，即使疾行之中也难掩锋芒，天生硬核典范，这就上场，肆意征服', 'picturePath': 'bike/bikeModel/img/6b5f4720-a5e7-4dfe-ac87-31ee342363a5.png', 'total': 18, 'depositAmount': 100000, 'defaultRent': 3000, 'deposit': 1}, {'id': 494, 'name': '乐迪冠能二代E8S', 'description': '高强度结构钢车架，全机械手高精度焊接，坚固强韧，更耐用。液压减震，从容摆平颠簸路。32L大座桶，超大储物空间。', 'picturePath': 'bike/bikeModel/img/ca58f581-cc7f-4c0b-8b40-da1fe63a8d66.png', 'total': 25, 'depositAmount': 80000, 'defaultRent': 1000, 'deposit': 0}, {'id': 495, 'name': '乐迪哒纷骑mini', 'description': '55°安全转向限位，稳固车架结构，安全耐用，防侧翻。', 'picturePath': 'bike/bikeModel/img/a1c06d7e-ba3f-4e23-86df-6f7cd859b2e8.png', 'total': 8, 'depositAmount': 20000, 'defaultRent': 500, 'deposit': 1}, {'id': 496, 'name': '乐迪冠能二代 G5 PRO', 'description': '全新TTFAR 2.0增程系统，8大部件，全线升级，性能飞跃，从一半到一倍的里程突破，开启电动车续航新革命', 'picturePath': 'bike/bikeModel/img/19576978-240c-40a6-a591-b5fbeb4245f7.png', 'total': 6, 'depositAmount': 120000, 'defaultRent': 2500, 'deposit': 0}, {'id': 497, 'name': '乐迪T3', 'description': '约700mm加长座垫，高弹海绵柔软胜过沙发，约360mm宽敞踏板，空间充裕，包容各种身材', 'picturePath': 'bike/bikeModel/img/866f79a0-5094-4fc9-82ab-cd3b833bde65.png', 'total': 4, 'depositAmount': 30000, 'defaultRent': 1000, 'deposit': 1}, {'id': 510, 'name': 'API测试车型', 'description': '这是一个API测试车型，接口自动化专用', 'picturePath': 'bike/bikeModel/img/a160dbd6-c8f3-4735-85c7-7b85b1a05d35.png', 'total': 0, 'depositAmount': 99900, 'defaultRent': 999, 'deposit': 0}]}}
2022-06-17 16:37:25 | INFO | web_testcase.api.test_all_api | test_all_api.py | [line:36] : 测试接口：3-3车型管理编辑车型
2022-06-17 16:37:25 | INFO | web_testcase.api.test_all_api | test_all_api.py | [line:74] : 我是depends_data：{'id': 510}
2022-06-17 16:37:25 | INFO | web_testcase.api.test_all_api | test_all_api.py | [line:75] : 我是depends_data类型：<class 'dict'>
2022-06-17 16:37:25 | INFO | web_testcase.api.test_all_api | test_all_api.py | [line:92] : 请求头：{'User-Agent': 'python-requests/2.27.1', 'Accept-Encoding': 'gzip, deflate', 'Accept': '*/*', 'Connection': 'keep-alive', 'content-type': 'application/json', 'source_type': '3', 'token': 'eyJ0eXAiOiJKV1QiLCJhbGciOiJIUzI1NiJ9.eyJzb3VyY2VfdHlwZSI6Mywic291cmNlX2lkIjoxOX0.F-_GpuoEUFRjfmgys1eg43C01tSpMXqRJYNr6G-GORg', 'Content-Length': '362'}
2022-06-17 16:37:25 | INFO | web_testcase.api.test_all_api | test_all_api.py | [line:93] : 请求路径：https://test.rent.ledear.cn/rent-api/bike/platform/bike-model?id=510
2022-06-17 16:37:25 | INFO | web_testcase.api.test_all_api | test_all_api.py | [line:96] : 请求参数：{"name": "API测试车型编辑", "description": "这是一个API测试车型，接口自动化专用，编辑后的车型介绍", "deposit": 1, "defaultRent": 1000, "depositAmount": 1000000, "picturePath": "bike/bikeModel/img/c074bf51-ca14-4a15-8e5a-99bc12e537d1.png"}
2022-06-17 16:37:25 | INFO | web_testcase.api.test_all_api | test_all_api.py | [line:99] : 响应结果：{'code': '00000', 'message': '成功'}
2022-06-17 16:37:25 | INFO | web_testcase.api.test_all_api | test_all_api.py | [line:36] : 测试接口：3-4车型管理删除车型
2022-06-17 16:37:26 | INFO | web_testcase.api.test_all_api | test_all_api.py | [line:74] : 我是depends_data：{'id': 510}
2022-06-17 16:37:26 | INFO | web_testcase.api.test_all_api | test_all_api.py | [line:75] : 我是depends_data类型：<class 'dict'>
